code1,code2,distance
cf,am,0.5612
cf,ao,0.6372
cf,aq,0.6618
cf,ar,0.5998
cf,as,0.6281
cf,at,0.5553
cf,au,0.644
cf,aw,0.6102
cf,ax,0.5945
cf,az,0.5455
cf,ba,0.6235
cf,bb,0.6334
cf,bd,0.6239
cf,be,0.6359
cf,bf,0.6158
cf,bg,0.5943
cf,bh,0.6016
cf,bi,0.5343
cf,bj,0.5628
cf,bl,0.6288
cf,bm,0.5158
cf,bn,0.5777
cf,bo,0.5776
cf,bq,0.6519
cf,br,0.581
cf,bs,0.6347
cf,bt,0.5475
cf,bv,0.5749
cf,bw,0.6383
cf,by,0.5955
cf,bz,0.6145
cf,ca,0.6727
cf,cc,0.6701
cf,cd,0.6537
cf,cf,0.0
cf,cg,0.5664
cf,ch,0.7061
cf,ci,0.6129
cf,ck,0.6253
cf,cl,0.5634
cf,cm,0.5158
cf,cn,0.6761
cf,co,0.5484
cf,cr,0.604
cf,cu,0.5951
cf,cv,0.6509
cf,cw,0.6752
cf,cx,0.6254
cf,cy,0.6871
cf,cz,0.5865
cf,de,0.5705
cf,dj,0.5524
cf,dk,0.5794
cf,dm,0.5858
cf,do,0.5839
cf,dz,0.625
cf,ec,0.5501
cf,ee,0.6575
cf,eg,0.595
cf,eh,0.5882
cf,er,0.5994
cf,es,0.5627
cf,et,0.5142
cf,fi,0.6723
cf,fj,0.602
cf,fk,0.6032
cf,fm,0.6613
cf,fo,0.6377
cf,fr,0.6389
cf,ga,0.5691
cf,gb-eng,0.6359
cf,gb-nir,0.6655
cf,gb-sct,0.6363
cf,gb-wls,0.5518
cf,gb,0.531
cf,gd,0.5115
cf,ge,0.6354
cf,gf,0.5267
cf,gg,0.6297
cf,gh,0.5595
cf,gi,0.5837
cf,gl,0.5957
cf,gm,0.5484
cf,gn,0.5491
cf,gp,0.6321
cf,gq,0.5249
cf,gr,0.5967
cf,gs,0.6088
cf,gt,0.6187
cf,gu,0.6548
cf,gw,0.5809
cf,gy,0.5511
cf,hk,0.6606
cf,hm,0.6861
cf,hn,0.6746
cf,hr,0.634
cf,ht,0.5126
cf,hu,0.5455
cf,id,0.7286
cf,ie,0.5996
cf,il,0.6142
cf,im,0.628
cf,in,0.5869
cf,io,0.5555
cf,iq,0.5939
cf,ir,0.5016
cf,is,0.6068
cf,it,0.6166
cf,je,0.623
cf,jm,0.6327
cf,jo,0.5868
cf,jp,0.6719
cf,ke,0.5904
cf,kg,0.7158
cf,kh,0.639
cf,ki,0.6354
cf,km,0.5915
cf,kn,0.5656
cf,kp,0.6099
cf,kr,0.6403
cf,kw,0.549
cf,ky,0.6237
cf,kz,0.6549
cf,la,0.5937
cf,lb,0.5145
cf,lc,0.6548
cf,li,0.5711
cf,lk,0.5221
cf,lr,0.5476
cf,ls,0.5363
cf,lt,0.5992
cf,lu,0.6468
cf,lv,0.5808
cf,ly,0.6936
cf,ma,0.64
cf,mc,0.6701
cf,md,0.5692
cf,me,0.653
cf,mf,0.6389
cf,mg,0.5888
cf,mh,0.5705
cf,mk,0.5763
cf,ml,0.5475
cf,mm,0.5668
cf,mn,0.619
cf,mo,0.6453
cf,mp,0.6551
cf,mq,0.6083
cf,mr,0.5693
cf,ms,0.6161
cf,mt,0.6102
cf,mu,0.6261
cf,mv,0.5844
cf,mw,0.5499
cf,mx,0.6012
cf,my,0.5712
cf,mz,0.5263
cf,na,0.5338
cf,nc,0.5579
cf,ne,0.5675
cf,nf,0.6161
cf,ng,0.6437
cf,ni,0.6396
cf,nl,0.5846
cf,no,0.5749
cf,np,0.4988
cf,nr,0.6839
cf,nu,0.5532
cf,nz,0.6487
cf,om,0.6193
cf,pa,0.6319
cf,pe,0.6534
cf,pf,0.5078
cf,pg,0.6488
cf,ph,0.5262
cf,pk,0.6376
cf,pl,0.5719
cf,pm,0.5302
cf,pn,0.6009
cf,pr,0.6212
cf,ps,0.5887
cf,pt,0.6385
cf,pw,0.7225
cf,py,0.6247
cf,qa,0.5962
cf,re,0.5757
cf,ro,0.5767
cf,rs,0.583
cf,ru,0.6122
cf,rw,0.5808
cf,sa,0.6525
cf,sb,0.5717
cf,sc,0.5796
cf,sd,0.5996
cf,se,0.6063
cf,sg,0.6641
cf,sh,0.6305
cf,si,0.6632
cf,sj,0.5749
cf,sk,0.5949
cf,sl,0.6221
cf,sm,0.6048
cf,sn,0.5966
cf,so,0.6774
cf,sr,0.5682
cf,ss,0.5724
cf,st,0.5759
cf,sv,0.6248
cf,sx,0.5907
cf,sy,0.5868
cf,sz,0.5813
cf,tc,0.626
cf,td,0.5795
cf,tf,0.6126
cf,tg,0.5645
cf,th,0.57
cf,tj,0.5919
cf,tk,0.5992
cf,tl,0.6201
cf,tm,0.6199
cf,tn,0.6919
cf,to,0.6415
cf,tr,0.6746
cf,tt,0.595
cf,tv,0.6485
cf,tw,0.6701
cf,tz,0.6325
cf,ua,0.5299
cf,ug,0.5505
cf,um,0.5355
cf,us,0.5355
cf,uy,0.6181
cf,uz,0.5166
cf,va,0.6355
cf,vc,0.5795
cf,ve,0.5914
cf,vg,0.6111
cf,vi,0.6177
cf,vn,0.7373
cf,vu,0.6003
cf,wf,0.5763
cf,ws,0.5888
cf,xk,0.6382
cf,ye,0.6066
cf,yt,0.6219
cf,za,0.6157
cf,zm,0.6414
cf,zw,0.5749
cg,ad,0.5027
cg,ae,0.6287
cg,af,0.5492
cg,ag,0.5712
cg,ai,0.6835
cg,al,0.6772
cg,am,0.5855
cg,ao,0.6409
cg,aq,0.6944
cg,ar,0.6742
cg,as,0.6218
cg,at,0.6383
cg,au,0.6904
cg,aw,0.6568
cg,ax,0.6069
cg,az,0.5546
cg,ba,0.6286
cg,bb,0.6109
cg,bd,0.6223
cg,be,0.5024
cg,bf,0.5807
cg,bg,0.5765
cg,bh,0.5506
cg,bi,0.5466
cg,bj,0.39
cg,bl,0.7184
cg,bm,0.5552
cg,bn,0.5895
cg,bo,0.5558
cg,bq,0.697
cg,br,0.524
cg,bs,0.5901
cg,bt,0.5194
cg,bv,0.5698
cg,bw,0.6498
cg,by,0.6135
cg,bz,0.5931
cg,ca,0.6518
cg,cc,0.6601
cg,cd,0.6684
cg,cf,0.5664
cg,cg,0.0
cg,ch,0.6559
cg,ci,0.6631
cg,ck,0.6717
cg,cl,0.5098
cg,cm,0.4913
cg,cn,0.6425
cg,co,0.5733
cg,cr,0.5992
cg,cu,0.6679
cg,cv,0.6517
cg,cw,0.668
cg,cx,0.589
cg,cy,0.7647
cg,cz,0.5645
cg,de,0.5813
cg,dj,0.6651
cg,dk,0.6142
cg,dm,0.587
cg,do,0.5922
cg,dz,0.631
cg,ec,0.5537
cg,ee,0.668
cg,eg,0.6651
cg,eh,0.6455
cg,er,0.6001
cg,es,0.5433
cg,et,0.5217
cg,fi,0.7043
cg,fj,0.6295
cg,fk,0.6636
cg,fm,0.6975
cg,fo,0.6782
cg,fr,0.5503
cg,ga,0.5639
cg,gb-eng,0.7054
cg,gb-nir,0.7022
cg,gb-sct,0.6553
cg,gb-wls,0.6114
cg,gb,0.5755
cg,gd,0.5011
cg,ge,0.6891
cg,gf,0.5988
cg,gg,0.6727
cg,gh,0.5979
cg,gi,0.673
cg,gl,0.6295
cg,gm,0.5881
cg,gn,0.6076
cg,gp,0.5824
cg,gq,0.514
cg,gr,0.6554
cg,gs,0.6583
cg,gt,0.6513
cg,gu,0.6418
cg,gw,0.5686
cg,gy,0.5632
cg,hk,0.616
cg,hm,0.7304
cg,hn,0.7423
cg,hr,0.6725
cg,ht,0.5557
cg,hu,0.6142
cg,id,0.7192
cg,ie,0.5213
cg,il,0.7141
cg,im,0.6206
cg,in,0.6419
cg,io,0.5825
cg,iq,0.6663
cg,ir,0.5666
cg,is,0.6365
cg,it,0.4814
cg,je,0.7168
cg,jm,0.5389
cg,jo,0.6514
cg,jp,0.772
cg,ke,0.596
cg,kg,0.6541
cg,kh,0.6042
cg,ki,0.586
cg,km,0.549
cg,kn,0.5108
cg,kp,0.5825
cg,kr,0.7411
cg,kw,0.5361
cg,ky,0.6681
cg,kz,0.6828
cg,la,0.5717
cg,lb,0.648
cg,lc,0.7151
cg,li,0.5774
cg,lk,0.4689
cg,lr,0.5566
cg,ls,0.6456
cg,lt,0.5363
cg,lu,0.7009
cg,lv,0.6085
cg,ly,0.6475
cg,ma,0.6065
cg,mc,0.6873
cg,md,0.4901
cg,me,0.5931
cg,mf,0.5503
cg,mg,0.6533
cg,mh,0.6325
cg,mk,0.533
cg,ml,0.4448
cg,mm,0.5103
cg,mn,0.587
cg,mo,0.6233
cg,mp,0.6575
cg,mq,0.6177
cg,mr,0.5635
cg,ms,0.6746
cg,mt,0.632
cg,mu,0.5798
cg,mv,0.5839
cg,mw,0.5748
cg,mx,0.5162
cg,my,0.535
cg,mz,0.5667
cg,na,0.5182
cg,nc,0.5437
cg,ne,0.6388
cg,nf,0.6143
cg,ng,0.5748
cg,ni,0.7132
cg,nl,0.6415
cg,no,0.5698
cg,np,0.5401
cg,nr,0.6782
cg,nu,0.5736
cg,nz,0.6961
cg,om,0.6254
cg,pa,0.6876
cg,pe,0.6244
cg,pf,0.6419
cg,pg,0.5921
cg,ph,0.6069
cg,pk,0.6853
cg,pl,0.6554
cg,pm,0.5872
cg,pn,0.6516
cg,pr,0.6148
cg,ps,0.6575
cg,pt,0.5132
cg,pw,0.7463
cg,py,0.6408
cg,qa,0.637
cg,re,0.6136
cg,ro,0.4827
cg,rs,0.6033
cg,ru,0.5969
cg,rw,0.5885
cg,sa,0.6445
cg,sb,0.5628
cg,sc,0.545
cg,sd,0.6084
cg,se,0.6232
cg,sg,0.6798
cg,sh,0.681
cg,si,0.6855
cg,sj,0.5698
cg,sk,0.6146
cg,sl,0.6544
cg,sm,0.6908
cg,sn,0.4547
cg,so,0.7058
cg,sr,0.5425
cg,ss,0.5569
cg,st,0.5847
cg,sv,0.7003
cg,sx,0.6399
cg,sy,0.6291
cg,sz,0.5361
cg,tc,0.6767
cg,td,0.4861
cg,tf,0.6788
cg,tg,0.5963
cg,th,0.5877
cg,tj,0.6742
cg,tk,0.5762
cg,tl,0.4524
cg,tm,0.6238
cg,tn,0.6414
cg,to,0.6552
cg,tr,0.6429
cg,tt,0.5891
cg,tv,0.711
cg,tw,0.5965
cg,tz,0.6495
cg,ua,0.5952
cg,ug,0.5476
cg,um,0.5056
cg,us,0.5056
cg,uy,0.6864
cg,uz,0.6325
cg,va,0.6562
cg,vc,0.544
cg,ve,0.5573
cg,vg,0.6619
cg,vi,0.6782
cg,vn,0.6773
cg,vu,0.5619
cg,wf,0.5948
cg,ws,0.544
cg,xk,0.6352
cg,ye,0.6736
cg,yt,0.7162
cg,za,0.5658
cg,zm,0.5544
cg,zw,0.5766
ch,ad,0.6374
ch,ae,0.6618
ch,af,0.6737
ch,ag,0.5894
ch,ai,0.7767
ch,al,0.407
ch,am,0.6375
ch,ao,0.6784
ch,aq,0.8712
ch,ar,0.8022
ch,as,0.7049
ch,at,0.5915
ch,au,0.789
ch,aw,0.823
ch,ax,0.7665
ch,az,0.7525
ch,ba,0.7754
ch,bb,0.7657
ch,bd,0.8014
ch,be,0.63
ch,bf,0.6965
ch,bg,0.7381
ch,bh,0.6946
ch,bi,0.6514
ch,bj,0.6867
ch,bl,0.8319
ch,bm,0.6014
ch,bn,0.7078
ch,bo,0.6403
ch,bq,0.7844
ch,br,0.7855
ch,bs,0.7844
ch,bt,0.5804
ch,bv,0.6124
ch,bw,0.8455
ch,by,0.6637
ch,bz,0.6842
ch,ca,0.5389
ch,cc,0.8403
ch,cd,0.8398
ch,cf,0.7061
ch,cg,0.6559
ch,ch,0.0
ch,ci,0.6935
ch,ck,0.7762
ch,cl,0.6797
ch,cm,0.689
ch,cn,0.6201
ch,co,0.6521
ch,cr,0.7298
ch,cu,0.7443
ch,cv,0.7887
ch,cw,0.8209
ch,cx,0.7897
ch,cy,0.8642
ch,cz,0.7094
ch,de,0.6863
ch,dj,0.8025
ch,dk,0.5854
ch,dm,0.7597
ch,do,0.6178
ch,dz,0.8097
ch,ec,0.6419
ch,ee,0.8787
ch,eg,0.6471
ch,eh,0.6923
ch,er,0.6889
ch,es,0.5734
ch,et,0.6393
ch,fi,0.8555
ch,fj,0.7717
ch,fk,0.7638
ch,fm,0.8513
ch,fo,0.8036
ch,fr,0.6527
ch,ga,0.7586
ch,gb-eng,0.8437
ch,gb-nir,0.8356
ch,gb-sct,0.831
ch,gb-wls,0.7535
ch,gb,0.7026
ch,gd,0.6034
ch,ge,0.7571
ch,gf,0.7495
ch,gg,0.8034
ch,gh,0.6506
ch,gi,0.7378
ch,gl,0.7008
ch,gm,0.6612
ch,gn,0.6603
ch,gp,0.7425
ch,gq,0.646
ch,gr,0.8018
ch,gs,0.7581
ch,gt,0.8041
ch,gu,0.7736
ch,gw,0.6605
ch,gy,0.6917
ch,hk,0.5545
ch,hm,0.8013
ch,hn,0.9086
ch,hr,0.5812
ch,ht,0.6658
ch,hu,0.6237
ch,id,0.6076
ch,ie,0.6842
ch,il,0.8132
ch,im,0.604
ch,in,0.6664
ch,io,0.7023
ch,iq,0.6502
ch,ir,0.6491
ch,is,0.7702
ch,it,0.6745
ch,je,0.7697
ch,jm,0.7281
ch,jo,0.6858
ch,jp,0.8915
ch,ke,0.7151
ch,kg,0.3214
ch,kh,0.6898
ch,ki,0.6247
ch,km,0.7039
ch,kn,0.71
ch,kp,0.6784
ch,kr,0.8363
ch,kw,0.6527
ch,ky,0.7671
ch,kz,0.9041
ch,la,0.6201
ch,lb,0.6455
ch,lc,0.9094
ch,li,0.693
ch,lk,0.5905
ch,lr,0.6454
ch,ls,0.7809
ch,lt,0.6485
ch,lu,0.722
ch,lv,0.5945
ch,ly,0.7003
ch,ma,0.6292
ch,mc,0.7111
ch,md,0.6695
ch,me,0.3632
ch,mf,0.6527
ch,mg,0.7414
ch,mh,0.7874
ch,mk,0.5695
ch,ml,0.6546
ch,mm,0.575
ch,mn,0.6296
ch,mo,0.8049
ch,mp,0.8079
ch,mq,0.7251
ch,mr,0.6985
ch,ms,0.7725
ch,mt,0.7018
ch,mu,0.6738
ch,mv,0.621
ch,mw,0.6857
ch,mx,0.6663
ch,my,0.6725
ch,mz,0.7158
ch,na,0.7077
ch,nc,0.7294
ch,ne,0.6938
ch,nf,0.7891
ch,ng,0.7929
ch,ni,0.8412
ch,nl,0.6549
ch,no,0.6124
ch,np,0.6519
ch,nr,0.8214
ch,nu,0.6984
ch,nz,0.7939
ch,om,0.6884
ch,pa,0.7273
ch,pe,0.5851
ch,pf,0.6368
ch,pg,0.685
ch,ph,0.7149
ch,pk,0.8082
ch,pl,0.7087
ch,pm,0.7425
ch,pn,0.752
ch,pr,0.6038
ch,ps,0.6935
ch,pt,0.5142
ch,pw,0.9635
ch,py,0.6787
ch,qa,0.7303
ch,re,0.7129
ch,ro,0.6456
ch,rs,0.697
ch,ru,0.7435
ch,rw,0.796
ch,sa,0.8179
ch,sb,0.7722
ch,sc,0.6692
ch,sd,0.65
ch,se,0.7826
ch,sg,0.7
ch,sh,0.778
ch,si,0.7026
ch,sj,0.6124
ch,sk,0.7064
ch,sl,0.7918
ch,sm,0.8311
ch,sn,0.652
ch,so,0.8708
ch,sr,0.6762
ch,ss,0.7682
ch,st,0.7369
ch,sv,0.8135
ch,sx,0.6922
ch,sy,0.7469
ch,sz,0.6484
ch,tc,0.7778
ch,td,0.6446
ch,tf,0.7905
ch,tg,0.691
ch,th,0.6863
ch,tj,0.6717
ch,tk,0.7603
ch,tl,0.62
ch,tm,0.7947
ch,tn,0.2717
ch,to,0.6705
ch,tr,0.352
ch,tt,0.6144
ch,tv,0.8526
ch,tw,0.4797
ch,tz,0.8183
ch,ua,0.7736
ch,ug,0.6273
ch,um,0.6379
ch,us,0.6379
ch,uy,0.7865
ch,uz,0.7499
ch,va,0.749
ch,vc,0.7116
ch,ve,0.6464
ch,vg,0.761
ch,vi,0.8051
ch,vn,0.3376
ch,vu,0.6954
ch,wf,0.6206
ch,ws,0.6503
ch,xk,0.8007
ch,ye,0.6463
ch,yt,0.8295
ch,za,0.7003
ch,zm,0.7682
ch,zw,0.7002
ci,ad,0.6982
ci,ae,0.6111
ci,af,0.5921
ci,ag,0.6376
ci,ai,0.7032
ci,al,0.802
ci,am,0.6651
ci,ao,0.7341
ci,aq,0.6264
ci,ar,0.6076
ci,as,0.6908
ci,at,0.6521
ci,au,0.6957
ci,aw,0.6498
ci,ax,0.6487
ci,az,0.6125
ci,ba,0.6992
ci,bb,0.6512
ci,bd,0.6775
ci,be,0.6748
ci,bf,0.6608
ci,bg,0.5853
ci,bh,0.7242
ci,bi,0.5552
ci,bj,0.7124
ci,bl,0.6527
ci,bm,0.6515
ci,bn,0.6194
ci,bo,0.6328
ci,bq,0.5757
ci,br,0.6417
ci,bs,0.6699
ci,bt,0.5317
ci,bv,0.6497
ci,bw,0.6462
ci,by,0.6727
ci,bz,0.6467
ci,ca,0.6288
ci,cc,0.7347
ci,cd,0.6787
ci,cf,0.6129
ci,cg,0.6631
ci,ch,0.6935
ci,ci,0.0
ci,ck,0.6783
ci,cl,0.6302
ci,cm,0.7309
ci,cn,0.7394
ci,co,0.6469
ci,cr,0.6359
ci,cu,0.5966
ci,cv,0.6908
ci,cw,0.732
ci,cx,0.6823
ci,cy,0.6556
ci,cz,0.6562
ci,de,0.7165
ci,dj,0.5762
ci,dk,0.6358
ci,dm,0.6472
ci,do,0.5899
ci,dz,0.687
ci,ec,0.6261
ci,ee,0.6871
ci,eg,0.6809
ci,eh,0.6368
ci,er,0.5715
ci,es,0.6456
ci,et,0.6262
ci,fi,0.6718
ci,fj,0.5857
ci,fk,0.6838
ci,fm,0.6634
ci,fo,0.6214
ci,fr,0.5692
ci,ga,0.5792
ci,gb-eng,0.6568
ci,gb-nir,0.6413
ci,gb-sct,0.64
ci,gb-wls,0.6095
ci,gb,0.6125
ci,gd,0.5823
ci,ge,0.6653
ci,gf,0.5925
ci,gg,0.6456
ci,gh,0.6476
ci,gi,0.6944
ci,gl,0.6233
ci,gm,0.6299
ci,gn,0.4462
ci,gp,0.6816
ci,gq,0.6372
ci,gr,0.604
ci,gs,0.6788
ci,gt,0.5292
ci,gu,0.7099
ci,gw,0.5854
ci,gy,0.543
ci,hk,0.6788
ci,hm,0.7281
ci,hn,0.675
ci,hr,0.6611
ci,ht,0.6429
ci,hu,0.5844
ci,id,0.6749
ci,ie,0.5118
ci,il,0.6329
ci,im,0.7116
ci,in,0.6162
ci,io,0.5497
ci,iq,0.6819
ci,ir,0.6113
ci,is,0.6388
ci,it,0.5408
ci,je,0.6138
ci,jm,0.6553
ci,jo,0.6362
ci,jp,0.7048
ci,ke,0.693
ci,kg,0.7627
ci,kh,0.6583
ci,ki,0.6096
ci,km,0.6271
ci,kn,0.7143
ci,kp,0.6512
ci,kr,0.63
ci,kw,0.6333
ci,ky,0.6884
ci,kz,0.6725
ci,la,0.6419
ci,lb,0.6493
ci,lc,0.7001
ci,li,0.695
ci,lk,0.5823
ci,lr,0.5954
ci,ls,0.6586
ci,lt,0.627
ci,lu,0.6255
ci,lv,0.6561
ci,ly,0.7274
ci,ma,0.7082
ci,mc,0.6371
ci,md,0.7115
ci,me,0.6989
ci,mf,0.5692
ci,mg,0.6687
ci,mh,0.7028
ci,mk,0.6291
ci,ml,0.6533
ci,mm,0.5494
ci,mn,0.6451
ci,mo,0.6577
ci,mp,0.674
ci,mq,0.6304
ci,mr,0.6455
ci,ms,0.6828
ci,mt,0.6498
ci,mu,0.6256
ci,mv,0.6774
ci,mw,0.6672
ci,mx,0.5666
ci,my,0.6502
ci,mz,0.6204
ci,na,0.6251
ci,nc,0.6298
ci,ne,0.6295
ci,nf,0.5098
ci,ng,0.4834
ci,ni,0.6743
ci,nl,0.6134
ci,no,0.6497
ci,np,0.5741
ci,nr,0.7574
ci,nu,0.6674
ci,nz,0.7041
ci,om,0.5826
ci,pa,0.6631
ci,pe,0.5134
ci,pf,0.6427
ci,pg,0.7704
ci,ph,0.6724
ci,pk,0.697
ci,pl,0.6318
ci,pm,0.5556
ci,pn,0.6704
ci,pr,0.7309
ci,ps,0.6264
ci,pt,0.7758
ci,pw,0.7397
ci,py,0.636
ci,qa,0.7083
ci,re,0.6902
ci,ro,0.6871
ci,rs,0.5688
ci,ru,0.6346
ci,rw,0.6468
ci,sa,0.7224
ci,sb,0.672
ci,sc,0.6053
ci,sd,0.672
ci,se,0.6604
ci,sg,0.6173
ci,sh,0.6989
ci,si,0.7065
ci,sj,0.6497
ci,sk,0.6059
ci,sl,0.6162
ci,sm,0.606
ci,sn,0.6482
ci,so,0.6862
ci,sr,0.5923
ci,ss,0.7198
ci,st,0.6312
ci,sv,0.6826
ci,sx,0.6676
ci,sy,0.6728
ci,sz,0.595
ci,tc,0.6967
ci,td,0.6911
ci,tf,0.6761
ci,tg,0.6103
ci,th,0.6076
ci,tj,0.6511
ci,tk,0.7054
ci,tl,0.7131
ci,tm,0.6493
ci,tn,0.7125
ci,to,0.7501
ci,tr,0.7494
ci,tt,0.6841
ci,tv,0.6408
ci,tw,0.8102
ci,tz,0.6578
ci,ua,0.6717
ci,ug,0.6627
ci,um,0.5879
ci,us,0.5879
ci,uy,0.5802
ci,uz,0.5944
ci,va,0.5542
ci,vc,0.5905
ci,ve,0.6482
ci,vg,0.6789
ci,vi,0.5972
ci,vn,0.7883
ci,vu,0.6597
ci,wf,0.7148
ci,ws,0.7457
ci,xk,0.6792
ci,ye,0.6778
ci,yt,0.6277
ci,za,0.6319
ci,zm,0.7311
ci,zw,0.6801
ck,ad,0.6289
ck,ae,0.6076
ck,af,0.5419
ck,ag,0.6221
ck,ai,0.2268
ck,al,0.7452
ck,am,0.6211
ck,ao,0.5578
ck,aq,0.685
ck,ar,0.7011
ck,as,0.6327
ck,at,0.7034
ck,au,0.1579
ck,aw,0.6176
ck,ax,0.5869
ck,az,0.5915
ck,ba,0.5791
ck,bb,0.4186
ck,bd,0.5702
ck,be,0.6717
ck,bf,0.5812
ck,bg,0.6479
ck,bh,0.7224
ck,bi,0.6455
ck,bj,0.6471
ck,bl,0.7973
ck,bm,0.5688
ck,bn,0.7236
ck,bo,0.5934
ck,bq,0.6071
ck,br,0.5809
ck,bs,0.5777
ck,bt,0.7261
ck,bv,0.5866
ck,bw,0.6248
ck,by,0.5778
ck,bz,0.5441
ck,ca,0.7626
ck,cc,0.627
ck,cd,0.6056
ck,cf,0.6253
ck,cg,0.6717
ck,ch,0.7762
ck,ci,0.6783
ck,ck,0.0
ck,cl,0.7088
ck,cm,0.6465
ck,cn,0.7315
ck,co,0.6231
ck,cr,0.6307
ck,cu,0.6093
ck,cv,0.5949
ck,cw,0.3616
ck,cx,0.4187
ck,cy,0.8583
ck,cz,0.6798
ck,de,0.7118
ck,dj,0.628
ck,dk,0.6788
ck,dm,0.5629
ck,do,0.589
ck,dz,0.7244
ck,ec,0.6453
ck,ee,0.6858
ck,eg,0.6336
ck,eh,0.6081
ck,er,0.5731
ck,es,0.667
ck,et,0.6167
ck,fi,0.6631
ck,fj,0.5593
ck,fk,0.2016
ck,fm,0.6893
ck,fo,0.7438
ck,fr,0.6633
ck,ga,0.6121
ck,gb-eng,0.7889
ck,gb-nir,0.8005
ck,gb-sct,0.6471
ck,gb-wls,0.59
ck,gb,0.5423
ck,gd,0.5939
ck,ge,0.7912
ck,gf,0.6888
ck,gg,0.7838
ck,gh,0.5926
ck,gi,0.7408
ck,gl,0.7263
ck,gm,0.5293
ck,gn,0.6141
ck,gp,0.5533
ck,gq,0.6582
ck,gr,0.6383
ck,gs,0.1559
ck,gt,0.6644
ck,gu,0.3119
ck,gw,0.6101
ck,gy,0.5711
ck,hk,0.7187
ck,hm,0.4739
ck,hn,0.7148
ck,hr,0.6423
ck,ht,0.5798
ck,hu,0.6362
ck,id,0.8181
ck,ie,0.7029
ck,il,0.7344
ck,im,0.676
ck,in,0.6345
ck,io,0.4691
ck,iq,0.6243
ck,ir,0.6826
ck,is,0.5615
ck,it,0.6718
ck,je,0.8002
ck,jm,0.5814
ck,jo,0.6037
ck,jp,0.8396
ck,ke,0.5691
ck,kg,0.7717
ck,kh,0.5586
ck,ki,0.5992
ck,km,0.6149
ck,kn,0.5858
ck,kp,0.5911
ck,kr,0.7907
ck,kw,0.6431
ck,ky,0.1711
ck,kz,0.6084
ck,la,0.4789
ck,lb,0.7079
ck,lc,0.7109
ck,li,0.4747
ck,lk,0.6093
ck,lr,0.6468
ck,ls,0.6286
ck,lt,0.5909
ck,lu,0.6704
ck,lv,0.6515
ck,ly,0.5661
ck,ma,0.6595
ck,mc,0.7783
ck,md,0.6117
ck,me,0.7118
ck,mf,0.6633
ck,mg,0.6549
ck,mh,0.576
ck,mk,0.6717
ck,ml,0.6532
ck,mm,0.6586
ck,mn,0.5923
ck,mo,0.5817
ck,mp,0.5477
ck,mq,0.5352
ck,mr,0.5939
ck,ms,0.1669
ck,mt,0.7342
ck,mu,0.557
ck,mv,0.5938
ck,mw,0.5651
ck,mx,0.6417
ck,my,0.6699
ck,mz,0.6182
ck,na,0.5414
ck,nc,0.555
ck,ne,0.6571
ck,nf,0.6228
ck,ng,0.6582
ck,ni,0.6605
ck,nl,0.6198
ck,no,0.5866
ck,np,0.5238
ck,nr,0.3437
ck,nu,0.7737
ck,nz,0.1305
ck,om,0.637
ck,pa,0.6533
ck,pe,0.7202
ck,pf,0.7079
ck,pg,0.5908
ck,ph,0.6134
ck,pk,0.6223
ck,pl,0.7304
ck,pm,0.5503
ck,pn,0.1652
ck,pr,0.7033
ck,ps,0.6266
ck,pt,0.6845
ck,pw,0.6867
ck,py,0.6254
ck,qa,0.659
ck,re,0.6172
ck,ro,0.5657
ck,rs,0.6465
ck,ru,0.6358
ck,rw,0.6171
ck,sa,0.5672
ck,sb,0.5238
ck,sc,0.5878
ck,sd,0.608
ck,se,0.5882
ck,sg,0.7783
ck,sh,0.1743
ck,si,0.688
ck,sj,0.5866
ck,sk,0.6389
ck,sl,0.645
ck,sm,0.6803
ck,sn,0.6524
ck,so,0.6461
ck,sr,0.5905
ck,ss,0.5761
ck,st,0.6244
ck,sv,0.6375
ck,sx,0.5717
ck,sy,0.6119
ck,sz,0.546
ck,tc,0.1952
ck,td,0.5664
ck,tf,0.5258
ck,tg,0.5961
ck,th,0.5991
ck,tj,0.6814
ck,tk,0.4471
ck,tl,0.6682
ck,tm,0.5548
ck,tn,0.7305
ck,to,0.6864
ck,tr,0.7265
ck,tt,0.6417
ck,tv,0.517
ck,tw,0.7409
ck,tz,0.5589
ck,ua,0.7171
ck,ug,0.648
ck,um,0.6284
ck,us,0.6284
ck,uy,0.6773
ck,uz,0.6374
ck,va,0.8105
ck,vc,0.5549
ck,ve,0.5396
ck,vg,0.1697
ck,vi,0.7631
ck,vn,0.7894
ck,vu,0.5393
ck,wf,0.6617
ck,ws,0.6099
ck,xk,0.5579
ck,ye,0.6446
ck,yt,0.791
ck,za,0.545
ck,zm,0.6157
ck,zw,0.6256
cl,ad,0.5859
cl,ae,0.6187
cl,af,0.6138
cl,ag,0.6684
cl,ai,0.7111
cl,al,0.734
cl,am,0.664
cl,ao,0.7043
cl,aq,0.6848
cl,ar,0.6322
cl,as,0.628
cl,at,0.6241
cl,au,0.7337
cl,aw,0.6632
cl,ax,0.6598
cl,az,0.5753
cl,ba,0.6756
cl,bb,0.6672
cl,bd,0.7112
cl,be,0.5826
cl,bf,0.7265
cl,bg,0.4427
cl,bh,0.5884
cl,bi,0.584
cl,bj,0.5533
cl,bl,0.6443
cl,bm,0.5585
cl,bn,0.5836
cl,bo,0.6298
cl,bq,0.6498
cl,br,0.692
cl,bs,0.6641
cl,bt,0.5892
cl,bv,0.6207
cl,bw,0.6674
